439.45:0.4614,879.30:0.1938,878.91:0.1839,439.84:0.1755,439.06:0.1200,878.12:0.1076,1160.16:0.1014,4641.02:0.0984,438.67:0.0953,308.59:0.0892,4636.33:0.0877,878.52:0.0848,880.08:0.0846,427.34:0.0829,4682.03:0.0825,876.56:0.0808,4680.86:0.0765,440.62:0.0762,1159.38:0.0757,4601.17:0.0751,40.23:10.4462,40.62:5.1889,39.84:2.5073,41.02:2.2650,39.45:1.6730,41.41:1.2432,41.80:0.9930,38.67:0.9750,39.06:0.9707,42.19:0.7173,38.28:0.7167,42.58:0.5897,6080.86:0.5499,42.97:0.5206,37.89:0.5000,5919.53:0.4933,37.50:0.4545,43.36:0.4469,36.72:0.4142,37.11:0.4035,439.45:0.3866,268.36:0.2095,2196.88:0.1632,2319.14:0.1581,1160.16:0.1485,439.84:0.1472,268.75:0.1294,2195.31:0.1228,4641.02:0.1213,1159.38:0.1204,2319.53:0.1157,2321.88:0.1154,2320.70:0.1149,39.84:0.1087,2198.83:0.1065,2200.39:0.1032,2198.05:0.1028,439.06:0.0993,1158.98:0.0969,2317.19:0.0964,1160.16:0.9599,1159.38:0.7386,879.30:0.6184,439.45:0.6129,1158.98:0.6084,878.91:0.5512,1160.55:0.4237,1157.42:0.4170,1157.81:0.3810,1158.59:0.3787,1158.20:0.3752,1161.72:0.3587,268.36:0.3292,878.12:0.3094,1160.94:0.3049,1157.03:0.2963,1318.75:0.2668,880.08:0.2660,1162.50:0.2655,867.19:0.2525,268.36:0.3020,3482.42:0.2275,3476.17:0.2260,439.45:0.2182,3480.86:0.1883,268.75:0.1866,3476.95:0.1683,3477.34:0.1590,3474.61:0.1581,879.30:0.1541,4641.02:0.1496,1160.16:0.1443,4684.38:0.1401,878.91:0.1392,3480.08:0.1383,3482.81:0.1360,269.14:0.1347,4680.86:0.1296,3484.38:0.1296,4676.17:0.1291,439.45:0.4053,2196.88:0.2599,268.36:0.2392,3482.42:0.2214,3476.17:0.2193,2319.14:0.2114,2195.31:0.1926,3480.86:0.1839,2200.39:0.1609,2198.05:0.1557,439.84:0.1549,3477.34:0.1540,3474.61:0.1539,2358.98:0.1515,268.75:0.1483,2198.83:0.1475,2321.88:0.1444,3476.95:0.1431,2200.00:0.1426,2319.53:0.1412,439.45:1.2217,879.30:0.5222,878.91:0.4863,439.84:0.4700,2196.88:0.4053,3482.42:0.3986,3476.17:0.3900,1318.75:0.3870,3480.86:0.3272,439.06:0.3234,2195.31:0.2966,2319.14:0.2792,3477.34:0.2786,3474.61:0.2663,268.36:0.2591,878.12:0.2590,3476.95:0.2586,1147.27:0.2548,2200.39:0.2486,3480.08:0.2425,119.92:0.3326,80.08:0.3134,39.84:0.3058,200.00:0.2350,159.77:0.2212,239.84:0.2047,40.23:0.1677,160.16:0.1556,79.69:0.1319,319.92:0.1087,279.69:0.1072,280.08:0.0963,160.55:0.0804,80.47:0.0800,39.45:0.0755,199.61:0.0746,40.62:0.0723,359.77:0.0648,200.39:0.0638,559.77:0.0624,439.45:0.6911,1125.78:0.3705,1074.61:0.2517,268.36:0.2434,439.84:0.1939,41.80:0.1848,878.91:0.1825,879.30:0.1799,1125.39:0.1761,268.75:0.1674,1074.22:0.1673,439.06:0.1647,1124.61:0.1581,878.12:0.1567,308.59:0.1520,1083.59:0.1480,39.84:0.1382,281.25:0.1337,1073.44:0.1266,1083.98:0.1236
439.45:0.4487,878.91:0.1953,878.52:0.1502,879.30:0.1436,439.06:0.1331,439.84:0.1301,4634.77:0.1169,878.12:0.1039,880.47:0.1016,1159.38:0.0942,4639.84:0.0912,1158.98:0.0903,308.59:0.0871,4638.28:0.0848,4635.94:0.0838,1598.44:0.0780,427.34:0.0778,441.02:0.0756,4594.92:0.0746,4598.44:0.0718,40.23:10.3917,40.62:5.1159,39.84:2.5161,41.02:2.1884,39.45:1.6635,41.41:1.2717,39.06:1.1203,41.80:0.8930,42.19:0.7591,38.28:0.7267,38.67:0.6996,42.58:0.5955,37.89:0.5543,6080.86:0.5492,42.97:0.5073,5919.53:0.4925,37.50:0.4853,43.36:0.4393,37.11:0.4188,43.75:0.3918,439.45:0.3913,268.36:0.2222,2196.48:0.2041,2318.36:0.1794,2319.14:0.1642,2316.41:0.1602,2316.80:0.1600,2318.75:0.1535,1158.98:0.1440,268.75:0.1421,1159.38:0.1374,4634.77:0.1301,2197.27:0.1234,439.84:0.1209,439.06:0.1204,39.84:0.1142,2317.58:0.1137,2321.48:0.1109,2321.09:0.1082,2194.92:0.1067,1158.98:0.9285,1159.38:0.8946,878.91:0.6882,1160.16:0.5966,439.45:0.5756,878.52:0.5143,1158.59:0.4718,879.30:0.4639,1157.42:0.4450,1161.33:0.4236,878.12:0.3780,880.47:0.3505,268.36:0.3414,1160.94:0.2917,891.02:0.2831,1158.20:0.2649,1160.55:0.2565,866.41:0.2552,876.56:0.2390,1161.72:0.2333,268.36:0.3064,3475.78:0.2950,3479.69:0.2372,439.45:0.2156,3478.91:0.2136,268.75:0.1929,3480.47:0.1928,878.91:0.1517,4634.77:0.1517,3477.34:0.1361,4639.84:0.1358,1158.98:0.1357,3475.00:0.1346,3478.52:0.1304,4635.94:0.1272,1159.38:0.1267,4638.28:0.1227,878.52:0.1220,1757.03:0.1172,4679.69:0.1155,439.45:0.4071,2196.48:0.3332,3475.78:0.2876,268.36:0.2407,3479.69:0.2299,3478.91:0.1985,2197.27:0.1840,3480.47:0.1836,2318.36:0.1706,2316.80:0.1638,2318.75:0.1539,2199.22:0.1533,268.75:0.1528,2194.92:0.1516,2319.14:0.1514,2316.41:0.1483,2194.14:0.1436,2195.31:0.1383,3475.00:0.1352,3477.34:0.1308,439.45:1.1907,878.91:0.5823,2196.48:0.5118,3475.78:0.5076,878.52:0.4439,879.30:0.4204,3479.69:0.4071,1317.58:0.3907,439.06:0.3634,439.84:0.3543,3478.91:0.3476,3480.47:0.3329,1757.03:0.3311,878.12:0.3208,1317.97:0.2976,1147.27:0.2922,2197.27:0.2825,3076.95:0.2810,880.47:0.2775,268.36:0.2671,119.92:0.3378,80.08:0.3183,39.84:0.3089,200.00:0.2398,159.77:0.2228,239.84:0.2081,40.23:0.1678,160.16:0.1588,79.69:0.1297,319.92:0.1105,279.69:0.1081,280.08:0.0995,80.47:0.0802,39.45:0.0789,160.55:0.0746,199.61:0.0731,40.62:0.0708,559.77:0.0677,359.77:0.0651,679.69:0.0624,439.45:0.6286,1125.00:0.2277,268.36:0.2132,41.80:0.2110,1125.78:0.2097,1124.61:0.2009,878.91:0.1879,537.11:0.1835,439.06:0.1819,878.52:0.1669,878.12:0.1650,281.25:0.1606,1073.83:0.1576,39.84:0.1543,308.59:0.1535,1125.39:0.1527,268.75:0.1524,1074.22:0.1508,439.84:0.1374,805.47:0.1359
439.45:0.3257,878.91:0.1773,427.34:0.1532,879.30:0.1430,877.34:0.1257,880.47:0.1186,439.84:0.1080,4644.14:0.1053,440.23:0.1008,878.12:0.1006,878.52:0.1004,880.08:0.0986,438.67:0.0961,879.69:0.0956,308.59:0.0933,4642.58:0.0900,4633.98:0.0895,439.06:0.0891,2321.09:0.0782,440.62:0.0727,40.23:9.9261,40.62:5.5618,39.84:2.5632,41.02:2.3033,39.45:1.7539,41.41:1.3398,39.06:1.1502,38.67:0.9840,41.80:0.9522,42.19:0.7309,38.28:0.6869,42.58:0.6292,37.89:0.5621,6080.86:0.5424,42.97:0.5358,37.50:0.4854,43.36:0.4723,5919.53:0.4533,37.11:0.4284,43.75:0.4167,439.45:0.4373,268.75:0.2451,2321.09:0.2191,2317.58:0.1749,2322.27:0.1735,2316.41:0.1577,2317.97:0.1513,439.84:0.1497,2321.88:0.1470,2320.31:0.1441,2323.05:0.1401,427.34:0.1380,268.36:0.1339,438.67:0.1329,440.23:0.1273,439.06:0.1240,2319.53:0.1131,1159.77:0.1088,4644.14:0.1080,4642.58:0.1065,878.91:0.6600,1159.77:0.5977,1158.20:0.5758,879.30:0.5288,1159.38:0.5127,1161.33:0.5043,877.34:0.4799,1160.94:0.4487,439.45:0.4288,880.47:0.4016,878.12:0.3802,268.75:0.3676,1158.98:0.3558,1160.16:0.3468,879.69:0.3462,1319.92:0.3446,1160.55:0.3397,878.52:0.3375,880.08:0.3364,1318.36:0.2931,268.75:0.3263,439.45:0.2383,3481.25:0.2102,3483.20:0.2068,3475.78:0.1945,268.36:0.1779,4644.14:0.1667,3483.59:0.1602,3482.42:0.1560,878.91:0.1493,3477.73:0.1486,3480.86:0.1444,3482.81:0.1394,1759.38:0.1305,4642.58:0.1272,3471.88:0.1248,3484.38:0.1224,879.30:0.1215,4637.89:0.1195,3474.61:0.1182,439.45:0.4668,268.75:0.2563,3481.25:0.2135,3483.20:0.2118,2321.09:0.2084,2195.70:0.1978,3475.78:0.1964,2198.05:0.1787,3482.42:0.1779,427.34:0.1719,2199.22:0.1716,2198.83:0.1699,2317.58:0.1690,3482.81:0.1657,2316.41:0.1605,439.84:0.1576,3483.59:0.1575,2322.27:0.1543,2321.88:0.1540,2200.00:0.1526,439.45:1.0342,878.91:0.5600,1319.92:0.5444,1318.36:0.4589,879.30:0.4522,1316.80:0.4299,877.34:0.4115,3481.25:0.3824,3483.20:0.3738,880.47:0.3535,3475.78:0.3500,1318.75:0.3437,439.84:0.3401,1759.38:0.3293,2195.70:0.3123,440.23:0.3122,438.67:0.3118,879.69:0.3115,3482.42:0.3107,878.12:0.3074,80.08:0.3392,119.92:0.3224,39.84:0.2934,200.00:0.2588,160.16:0.2169,40.23:0.1872,239.84:0.1716,159.77:0.1657,280.08:0.1452,319.92:0.1101,240.23:0.0926,79.69:0.0921,39.45:0.0808,160.55:0.0754,40.62:0.0737,120.31:0.0668,600.00:0.0662,80.47:0.0655,639.84:0.0584,39.06:0.0559,439.45:0.6157,268.75:0.2636,1125.39:0.2595,1125.78:0.2358,41.80:0.2133,537.11:0.1800,308.59:0.1681,1126.56:0.1644,439.84:0.1630,438.67:0.1556,1074.22:0.1523,877.34:0.1491,268.36:0.1454,439.06:0.1441,878.12:0.1403,878.91:0.1356,1074.61:0.1327,437.89:0.1326,1126.95:0.1316,1083.59:0.1273
879.69:0.2406,439.45:0.2251,439.06:0.1756,878.52:0.1488,4640.62:0.1422,440.23:0.1355,439.84:0.1334,427.34:0.1182,880.08:0.1147,4641.80:0.1132,4641.41:0.0999,4643.75:0.0987,877.34:0.0978,2320.31:0.0971,878.12:0.0957,4681.64:0.0949,308.59:0.0831,4601.56:0.0812,427.73:0.0793,4680.47:0.0790,40.23:9.7984,40.62:5.8561,39.84:2.9238,41.02:2.3811,39.45:1.5274,41.41:1.4260,39.06:1.1792,38.67:1.0227,41.80:0.9792,42.19:0.7379,38.28:0.7013,42.58:0.6291,37.89:0.5558,42.97:0.5482,6080.86:0.5333,37.50:0.4830,43.36:0.4763,43.75:0.4270,5919.53:0.4252,37.11:0.4031,439.45:0.3375,2320.31:0.3029,439.06:0.2648,268.75:0.2325,2321.48:0.2180,440.23:0.2061,439.84:0.1929,2321.88:0.1917,2322.27:0.1730,2319.53:0.1617,2319.92:0.1503,2314.84:0.1464,1160.94:0.1459,269.14:0.1363,4640.62:0.1269,2198.44:0.1170,4641.80:0.1156,268.36:0.1144,2199.22:0.1118,1160.55:0.1111,879.69:0.8732,1160.94:0.7437,1160.55:0.5807,878.52:0.5132,1160.16:0.4487,880.08:0.4300,877.34:0.3546,891.80:0.3461,268.75:0.3446,1158.20:0.3444,1157.03:0.3367,878.12:0.3238,1158.98:0.3232,1318.75:0.3073,1157.81:0.3071,439.45:0.3017,1159.77:0.2945,1159.38:0.2922,879.30:0.2791,1319.92:0.2741,3480.47:0.3139,268.75:0.3039,3481.25:0.2344,4640.62:0.2095,879.69:0.2068,3482.81:0.1953,3483.20:0.1751,439.45:0.1747,269.14:0.1734,4641.41:0.1673,3480.08:0.1652,268.36:0.1532,4641.80:0.1532,4681.64:0.1530,1160.94:0.1391,439.06:0.1384,4643.75:0.1370,267.97:0.1366,3480.86:0.1323,3484.77:0.1277,439.45:0.3579,3480.47:0.3276,2320.31:0.2793,439.06:0.2764,2198.44:0.2384,268.75:0.2376,3481.25:0.2376,440.23:0.2217,2199.22:0.2074,439.84:0.2054,3483.20:0.1899,3482.81:0.1868,2321.88:0.1789,2321.48:0.1678,3480.08:0.1663,2198.05:0.1632,2199.61:0.1514,2319.53:0.1511,2322.27:0.1508,2200.00:0.1493,879.69:0.7623,439.45:0.7595,439.06:0.6018,3480.47:0.5861,1318.75:0.4870,440.23:0.4853,878.52:0.4745,439.84:0.4469,1319.92:0.4342,3481.25:0.4215,1319.53:0.4195,2198.44:0.3863,880.08:0.3761,3077.73:0.3414,2199.22:0.3401,3483.20:0.3398,2320.31:0.3387,877.34:0.3319,3482.81:0.3258,1759.77:0.3223,80.08:0.3347,119.92:0.3129,39.84:0.2898,200.00:0.2458,160.16:0.2131,40.23:0.1894,239.84:0.1562,159.77:0.1553,280.08:0.1335,319.92:0.0978,240.23:0.0950,79.69:0.0902,39.45:0.0867,159.38:0.0858,239.45:0.0820,120.31:0.0819,160.55:0.0817,119.53:0.0752,40.62:0.0685,80.47:0.0654,439.45:0.4597,439.06:0.3458,1126.56:0.2307,1125.78:0.2269,268.75:0.2149,440.23:0.2095,1126.17:0.2092,439.84:0.2063,41.80:0.2003,1126.95:0.1717,878.52:0.1621,308.59:0.1386,536.72:0.1306,806.64:0.1280,806.25:0.1260,437.89:0.1255,878.12:0.1236,537.89:0.1204,1075.00:0.1199,39.84:0.1188
439.45:0.3167,879.30:0.1767,439.84:0.1578,878.91:0.1572,877.73:0.1451,4638.67:0.1179,878.12:0.1087,438.67:0.1069,439.06:0.1060,2318.75:0.1025,4637.89:0.0933,4642.58:0.0909,880.08:0.0875,308.59:0.0854,2320.31:0.0829,427.34:0.0824,5798.44:0.0813,4636.33:0.0784,4637.50:0.0782,4644.14:0.0781,40.23:10.1153,40.62:5.4785,39.84:2.7758,41.02:1.8987,39.45:1.4554,41.41:1.2999,39.06:1.0855,41.80:0.9117,42.19:0.7662,38.28:0.6894,38.67:0.6829,42.58:0.6021,37.89:0.5777,6080.86:0.5441,42.97:0.5072,37.50:0.4760,5919.53:0.4618,37.11:0.4494,43.36:0.4444,36.72:0.4106,439.45:0.3774,2318.75:0.3130,2320.31:0.2797,268.36:0.2169,2319.92:0.1904,2315.23:0.1891,439.84:0.1837,268.75:0.1719,1159.77:0.1393,2322.27:0.1388,2314.84:0.1272,267.97:0.1206,2197.27:0.1199,439.06:0.1198,438.67:0.1163,4638.67:0.1129,2321.48:0.1096,2319.14:0.1072,2317.58:0.1068,39.84:0.1057,1159.77:0.7331,879.30:0.6612,878.91:0.6087,877.73:0.5295,1158.59:0.5220,1158.98:0.4800,1160.55:0.4794,1160.16:0.4672,1158.20:0.4096,878.12:0.3938,439.45:0.3672,268.36:0.3240,879.69:0.3129,880.08:0.2843,891.41:0.2703,268.75:0.2518,1319.14:0.2400,1156.64:0.2349,1318.36:0.2346,1156.25:0.2277,268.36:0.2889,3479.69:0.2688,3478.52:0.2436,268.75:0.2234,3477.34:0.2224,439.45:0.1986,4638.67:0.1844,3473.83:0.1727,879.30:0.1665,267.97:0.1621,3482.42:0.1526,878.91:0.1496,3483.59:0.1431,3482.81:0.1311,4630.47:0.1278,3480.08:0.1264,877.73:0.1242,4636.33:0.1224,3471.88:0.1220,3476.17:0.1207,439.45:0.3793,3479.69:0.2766,2318.75:0.2678,3478.52:0.2460,3477.34:0.2336,268.36:0.2262,2320.31:0.2148,2197.27:0.2095,2198.05:0.1897,439.84:0.1881,2196.88:0.1804,2197.66:0.1783,268.75:0.1738,3473.83:0.1727,2315.23:0.1719,3483.59:0.1715,2319.92:0.1654,3482.42:0.1517,2198.44:0.1502,3482.81:0.1469,439.45:0.9496,879.30:0.6009,878.91:0.5270,3479.69:0.4945,877.73:0.4860,439.84:0.4713,3478.52:0.4469,3477.34:0.4242,1319.14:0.4035,878.12:0.3529,1318.36:0.3504,1317.19:0.3376,2197.27:0.3367,2318.75:0.3117,2198.05:0.3107,438.67:0.3094,3483.59:0.3094,3473.83:0.3086,3076.95:0.3000,1318.75:0.2994,119.92:0.3295,80.08:0.3145,39.84:0.3041,200.00:0.2334,159.77:0.2133,239.84:0.1972,40.23:0.1713,160.16:0.1661,79.69:0.1249,319.92:0.1048,280.08:0.1038,279.69:0.0979,159.38:0.0923,39.45:0.0865,79.30:0.0666,199.61:0.0654,80.47:0.0638,279.30:0.0620,240.23:0.0610,40.62:0.0609,439.45:0.5505,1126.17:0.2815,439.84:0.2660,1125.39:0.2286,41.80:0.2108,439.06:0.1950,268.36:0.1936,1125.78:0.1882,877.73:0.1871,537.11:0.1737,438.67:0.1670,878.91:0.1635,879.30:0.1617,1083.98:0.1570,878.12:0.1504,281.25:0.1453,39.84:0.1453,1124.22:0.1448,268.75:0.1421,308.59:0.1370
439.45:0.2685,878.52:0.2503,879.30:0.1666,439.06:0.1536,4640.62:0.1166,439.84:0.1134,880.08:0.1101,878.91:0.1094,4639.06:0.1092,4634.38:0.1079,426.95:0.1070,427.34:0.0909,876.95:0.0908,4643.75:0.0878,4637.89:0.0855,308.59:0.0826,4635.94:0.0774,879.69:0.0763,4633.59:0.0752,2316.80:0.0751,40.23:10.2133,40.62:5.1613,39.84:2.3745,41.02:2.1194,39.45:1.4561,41.41:1.3401,39.06:1.0847,41.80:0.9172,42.19:0.7810,38.28:0.6546,38.67:0.6281,42.58:0.6197,6080.86:0.5457,42.97:0.5323,37.89:0.5103,5919.53:0.4828,37.50:0.4803,43.36:0.4592,43.75:0.4072,37.11:0.3919,439.45:0.4151,2316.80:0.2824,2319.14:0.2738,2320.70:0.2726,268.36:0.2642,2319.92:0.2545,439.06:0.2315,2318.36:0.1916,439.84:0.1860,2322.27:0.1584,2321.48:0.1554,2321.09:0.1380,2194.92:0.1362,2317.58:0.1348,1159.38:0.1326,2321.88:0.1293,2315.23:0.1264,268.75:0.1261,2320.31:0.1245,4640.62:0.1234,878.52:0.9055,1159.38:0.6443,1158.98:0.5448,879.30:0.5231,880.08:0.4611,878.91:0.3996,268.36:0.3957,1160.55:0.3706,1317.97:0.3656,1157.81:0.3611,1159.77:0.3480,876.95:0.3438,439.45:0.3313,879.69:0.3023,890.62:0.2969,1161.72:0.2779,1319.53:0.2570,880.47:0.2509,1160.16:0.2484,1317.58:0.2409,268.36:0.3498,439.45:0.2237,878.52:0.2165,3480.08:0.2010,3479.69:0.1909,3479.30:0.1776,268.75:0.1627,3476.95:0.1623,4639.06:0.1594,3474.22:0.1491,4640.62:0.1463,3483.59:0.1460,879.30:0.1444,4643.75:0.1362,3476.56:0.1354,1758.59:0.1274,3476.17:0.1272,3483.20:0.1237,439.06:0.1232,1159.38:0.1221,439.45:0.4307,268.36:0.2735,439.06:0.2340,2194.92:0.2202,2198.05:0.2190,3480.08:0.2149,2319.14:0.2054,2320.70:0.2048,3479.69:0.1948,2316.80:0.1931,439.84:0.1913,3479.30:0.1792,2319.92:0.1747,3476.95:0.1738,3483.59:0.1603,3474.22:0.1583,2196.48:0.1550,2318.36:0.1528,2194.53:0.1506,2196.88:0.1489,439.45:0.9273,878.52:0.7889,1317.97:0.5545,439.06:0.5151,879.30:0.4915,439.84:0.3992,3480.08:0.3866,1319.53:0.3841,880.08:0.3647,1317.58:0.3647,2198.05:0.3581,3479.69:0.3532,2194.92:0.3467,878.91:0.3434,1316.41:0.3297,1757.03:0.3272,3479.30:0.3215,3476.95:0.3138,268.36:0.3123,876.95:0.3070,119.92:0.3347,39.84:0.3095,80.08:0.3090,159.77:0.2335,200.00:0.2275,239.84:0.2082,40.23:0.1632,160.16:0.1436,79.69:0.1411,279.69:0.1215,319.92:0.1033,199.61:0.0946,280.08:0.0855,80.47:0.0834,39.45:0.0754,160.55:0.0731,40.62:0.0711,200.39:0.0680,359.77:0.0672,599.61:0.0646,439.45:0.5728,439.06:0.3444,878.52:0.3149,439.84:0.2450,1125.00:0.2191,268.36:0.2152,41.80:0.2041,1126.56:0.1816,537.11:0.1771,805.47:0.1611,1125.78:0.1592,281.25:0.1569,39.84:0.1547,536.72:0.1503,308.59:0.1387,1123.05:0.1372,1073.83:0.1370,1083.98:0.1331,832.03:0.1325,805.08:0.1252
439.45:0.2724,878.52:0.2492,4637.11:0.1508,878.91:0.1482,4638.67:0.1358,879.30:0.1321,439.06:0.1165,1159.38:0.1104,426.95:0.1102,877.73:0.1017,4640.23:0.0998,439.84:0.0979,879.69:0.0963,4636.72:0.0901,427.34:0.0868,308.59:0.0851,4642.58:0.0844,876.95:0.0822,4635.55:0.0818,268.36:0.0762,40.23:10.2231,40.62:5.1087,39.84:2.5285,41.02:2.0941,39.45:1.4818,41.41:1.2803,39.06:0.9933,41.80:0.9413,38.67:0.8857,42.19:0.7015,38.28:0.6158,42.58:0.5969,6080.86:0.5466,37.89:0.5397,42.97:0.4971,5919.53:0.4873,37.50:0.4708,43.36:0.4289,37.11:0.3940,43.75:0.3845,439.45:0.4382,2318.36:0.2914,2319.53:0.2859,268.36:0.2788,2317.97:0.2582,2319.14:0.2560,2318.75:0.2253,1159.38:0.2042,439.06:0.1986,4637.11:0.1655,439.84:0.1485,4638.67:0.1481,2319.92:0.1469,2321.48:0.1457,2316.41:0.1347,2321.09:0.1318,2320.31:0.1266,2197.27:0.1247,268.75:0.1225,2316.02:0.1214,1159.38:0.9071,878.52:0.8571,879.30:0.5288,878.91:0.5274,1317.97:0.5273,268.36:0.4126,1160.16:0.3697,879.69:0.3478,877.73:0.3436,439.45:0.3331,1158.59:0.3328,891.02:0.3292,1318.75:0.3156,876.95:0.2806,866.41:0.2689,1159.77:0.2572,1157.81:0.2468,1317.19:0.2466,1147.27:0.2431,4637.11:0.2314,268.36:0.3638,3477.73:0.3118,439.45:0.2375,3479.30:0.2352,878.52:0.2134,4637.11:0.2061,3477.34:0.1935,1159.38:0.1893,4638.67:0.1747,268.75:0.1628,3478.52:0.1345,878.91:0.1343,3481.64:0.1313,879.30:0.1294,4642.58:0.1284,4640.23:0.1240,1317.97:0.1233,4636.72:0.1223,4631.64:0.1185,1758.20:0.1167,439.45:0.4499,3477.73:0.3408,268.36:0.2828,2197.27:0.2643,3479.30:0.2568,2197.66:0.2243,2196.48:0.2055,2317.97:0.2050,439.06:0.2048,2319.53:0.2029,3477.34:0.1939,2318.36:0.1835,2319.14:0.1702,2195.70:0.1685,1159.38:0.1647,439.84:0.1539,2318.75:0.1498,3481.64:0.1477,3480.86:0.1415,1757.42:0.1405,439.45:0.9634,1317.97:0.8071,878.52:0.7473,3477.73:0.6175,1318.75:0.4625,3479.30:0.4611,878.91:0.4459,879.30:0.4285,439.06:0.4273,2197.27:0.4251,1159.38:0.3893,1317.19:0.3830,1757.42:0.3719,2197.66:0.3665,1147.27:0.3493,3477.34:0.3482,439.84:0.3331,2196.48:0.3330,268.36:0.3285,1758.20:0.3180,119.92:0.3384,39.84:0.3115,80.08:0.3096,159.77:0.2377,200.00:0.2296,239.84:0.2144,40.23:0.1625,160.16:0.1412,79.69:0.1407,279.69:0.1243,319.92:0.1073,199.61:0.0901,280.08:0.0843,80.47:0.0786,39.45:0.0780,599.61:0.0728,359.77:0.0710,40.62:0.0670,559.77:0.0656,679.69:0.0648,439.45:0.6543,439.06:0.3122,1125.00:0.2977,878.52:0.2629,537.11:0.2456,1125.78:0.2455,268.36:0.2028,439.84:0.1928,805.47:0.1889,281.25:0.1836,41.80:0.1752,1159.38:0.1629,1073.83:0.1565,879.30:0.1476,878.91:0.1425,1124.22:0.1357,1074.61:0.1323,832.03:0.1277,1167.58:0.1251,877.73:0.1194
439.45:0.3147,878.91:0.2435,878.52:0.1540,427.34:0.1350,879.30:0.1329,4639.06:0.1312,4633.98:0.1279,4636.72:0.1276,877.73:0.1231,880.47:0.1143,4635.16:0.1095,4678.91:0.1043,4638.67:0.1024,308.59:0.1022,4632.42:0.0999,2317.58:0.0886,4636.33:0.0876,4641.02:0.0865,439.06:0.0846,876.95:0.0811,40.23:9.3116,40.62:7.1197,39.84:2.9509,41.02:2.4147,39.45:1.7412,41.41:1.4800,39.06:1.1309,41.80:1.1198,42.19:0.9025,38.67:0.8022,42.58:0.7336,38.28:0.6740,42.97:0.6283,37.89:0.5839,43.36:0.5414,6080.86:0.5041,37.11:0.4848,37.50:0.4747,43.75:0.4718,44.14:0.4208,439.45:0.4898,2317.58:0.3114,2319.14:0.2809,2319.92:0.2791,268.75:0.2254,268.36:0.2152,2318.75:0.2137,2318.36:0.2090,2314.84:0.1988,2321.88:0.1838,2317.19:0.1823,2316.80:0.1772,2320.31:0.1669,2321.09:0.1623,2316.02:0.1544,2196.88:0.1516,2321.48:0.1460,1158.98:0.1422,2323.05:0.1396,4633.98:0.1351,878.91:0.8177,1158.98:0.6236,1159.77:0.6012,878.52:0.5257,1158.59:0.5245,1161.33:0.4697,877.73:0.4375,879.30:0.4247,880.47:0.3963,439.45:0.3627,1317.97:0.3333,1157.42:0.3243,268.75:0.3232,268.36:0.3062,1159.38:0.3037,880.08:0.2949,876.95:0.2918,1146.88:0.2708,1317.19:0.2641,890.62:0.2566,268.75:0.2814,268.36:0.2667,439.45:0.2605,3476.56:0.2135,3480.47:0.2018,878.91:0.1994,3479.69:0.1871,3478.12:0.1832,4633.98:0.1822,4639.06:0.1713,3477.34:0.1707,4678.91:0.1633,3477.73:0.1577,267.97:0.1477,4635.16:0.1444,3475.00:0.1440,4644.53:0.1415,3478.91:0.1415,3485.16:0.1375,4636.72:0.1326,439.45:0.4980,2196.88:0.2727,3476.56:0.2357,3480.47:0.2323,2317.58:0.2248,268.75:0.2204,268.36:0.2125,3479.69:0.2104,2319.14:0.2054,3478.12:0.2046,2195.70:0.1976,2319.92:0.1899,3477.73:0.1841,3477.34:0.1775,3485.16:0.1625,2201.17:0.1609,2192.97:0.1583,2195.31:0.1571,3475.00:0.1566,427.34:0.1547,439.45:1.0770,878.91:0.7351,1317.97:0.4867,878.52:0.4721,2196.88:0.4425,3480.47:0.4113,3476.56:0.4076,1317.19:0.4046,879.30:0.4014,877.73:0.3997,1757.42:0.3715,3479.69:0.3670,1146.88:0.3622,880.47:0.3612,3478.12:0.3581,1318.36:0.3416,3477.73:0.3259,2195.70:0.3255,3477.34:0.3120,1319.92:0.3091,119.92:0.3294,80.08:0.3242,39.84:0.3007,200.00:0.2466,159.77:0.1981,239.84:0.1934,160.16:0.1852,40.23:0.1781,280.08:0.1204,79.69:0.1121,319.92:0.1114,39.45:0.0877,159.38:0.0844,279.69:0.0827,40.62:0.0659,240.23:0.0651,639.84:0.0619,80.47:0.0609,559.77:0.0583,79.30:0.0581,439.45:0.7515,537.11:0.2557,878.52:0.2190,439.06:0.2094,878.91:0.2093,41.80:0.2087,805.08:0.1941,1125.39:0.1907,1083.20:0.1819,281.25:0.1777,1125.00:0.1718,1126.95:0.1704,877.73:0.1678,1123.05:0.1549,268.36:0.1522,268.75:0.1490,1125.78:0.1446,1124.22:0.1389,439.84:0.1335,441.02:0.1327
